Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a4719_1_1,17.314844131469727,35.74661749409165,209.64369201660156,626.08704,0.9848582744598389,4256,2832,995478.0
a4719_1_2,15.895211219787598,36.118140302360274,192.45513916015625,574.75456,0.9852532148361206,4256,2832,995478.0
a4719_1_3,14.969120979309082,36.378840335191185,181.24227905273438,541.268096,0.9854474067687988,4256,2832,995478.0
a4719_1_4,19.643613815307617,35.198589512516804,237.83984375,710.292992,0.9858378767967224,4256,2832,995478.0
a2214_1_5,5.533901214599609,40.700488800844816,81.95164489746094,135.890656,0.9836913347244263,2336,3504,552727.0
a2214_1_1,3.464998722076416,42.733771567543364,51.313232421875,85.086624,0.9897843599319458,2336,3504,552727.0
a2214_1_2,4.691370010375977,41.417805810037684,69.4745864868164,115.20144,0.9882920980453491,2336,3504,552727.0
a2214_1_3,4.06519079208374,42.03999320832353,60.20148468017578,99.82496,0.9924497008323669,2336,3504,552727.0
a2214_1_4,4.7981767654418945,41.32004026965079,71.05628967285156,117.824192,0.9851409792900085,2336,3504,552727.0
a2363_1_5,12.08543872833252,37.308179040461226,116.08179473876953,461.1664,0.9949833750724792,2912,4368,1324257.0
a2363_1_1,21.772499084472656,34.751720599595664,209.12693786621094,830.81344,0.9926225543022156,2912,4368,1324257.0
a2363_1_2,21.963163375854492,34.713854489529055,210.95828247070312,838.08896,0.9925202131271362,2912,4368,1324257.0
a2363_1_3,3.7640035152435303,42.37430225139213,36.15361404418945,143.630032,0.9927444458007812,2912,4368,1324257.0
a2363_1_4,49.9037971496582,31.149467600809018,479.33074951171875,1904.27136,0.9943938255310059,2912,4368,1324257.0
a3138_1_4,1.337725043296814,46.86713178726503,21.804643630981445,48.82692,0.9968902468681335,2848,4272,746430.0
a3138_1_1,1.6105694770812988,46.06100626969689,26.251953125,58.785736,0.9967362880706787,2848,4272,746430.0
a3138_1_2,3.1401784420013428,43.161258948187935,51.184261322021484,114.616408,0.9962692260742188,2848,4272,746430.0
a3138_1_3,2.8828020095825195,43.53265394086445,46.98908233642578,105.222184,0.9957970380783081,2848,4272,746430.0
